template_id,ans_id,qid,question_text,student_answer,semantic_score,logic_score,actual_word_count,total_word_count,length_compliance_score,max_marks,human_score
T016,ans_T016_25,A-5,5. What is tokenization in NLP? Mention two tokenization methods.,"Tokenization is the process of breaking text into smaller meaningful units called tokens. These tokens can be  words, subwords, characters, or symbols depending on the model and task. Tokenization is essential because  machine learning models cannot operate directly on raw text; they require numerical representations after  splitting text into manageable components. For example, the sentence “Machine learning is powerful” can  be split into individual words or smaller parts depending on the tokenizer. Two common tokenization  methods are word-level tokenization and subword tokenization. In word-level tokenization, text is divided  into separate words, making it simple but unable to handle unknown words. Subword tokenization methods  like Byte Pair Encoding (BPE) and WordPiece break words into smaller pieces, allowing models to  represent rare or new words more effectively.",0.8844,0.9444,125,150,0.8333,5.0,5.0
T016,ans_T016_25,B-1,1. Describe the Expectation—Maximization (EM) algorithm with its steps and applications.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_25,B-2,2. Explain Dimensionality Reduction and compare PCA with Linear Discriminant Analysis (LDA).,"Dimensionality Reduction is the process of reducing the number of input variables while preserving  important information. High-dimensional data often contains redundancy, noise, and correlations among  features, which make learning more difficult. Dimensionality reduction improves computational efficiency,  visualization, model accuracy, and generalization. Principal Component Analysis (PCA) is an unsupervised  technique that transforms data into new axes called principal components based on maximum variance. PCA  does not use class labels; it only tries to capture the directions of highest variation. Linear Discriminant  Analysis (LDA), on the other hand, is a supervised method that uses class labels and tries to find directions  that maximize the separation between multiple classes. PCA is ideal for exploratory analysis, noise removal,  and visualization, while LDA is more suited for classification tasks where maximizing class distinction is  important. Both reduce dimensions, but PCA focuses on variance and LDA focuses on discrimination.",0.9366,0.9931,143,150,0.9533,5.0,5.0
T016,ans_T016_25,B-3,3. Discuss Generative Adversarial Networks (GANs). Explain the roles of the generator and discriminator.,"Generative Adversarial Networks consist of two neural networks trained in opposition: a generator and a  discriminator. The generator’s role is to create synthetic data that resembles the real dataset, such as images,  audio, or text. It begins with random noise and learns to transform it into realistic samples. The  discriminator’s role is to differentiate between real data and fake data produced by the generator. During  training, the generator tries to fool the discriminator, while the discriminator tries to correctly classify real  and fake samples. This competition is similar to a game where both networks improve continuously. Over  time, the generator becomes skilled at producing highly realistic outputs, and the discriminator becomes  better at detecting small differences. GANs are used in image synthesis, super-resolution, data  augmentation, video generation, and style transfer. Their strength comes from the adversarial learning  process that forces both networks to evolve.",0.8614,0.9605,144,150,0.96,5.0,5.0
T016,ans_T016_25,B-4,4. Explain the concept of Markov Decision Processes (MDP) in reinforcement learning and describe each component.,"A Markov Decision Process is a mathematical framework used to describe decision-making situations where  outcomes are partly random and partly controlled by an agent. In reinforcement learning, an MDP provides  the structure needed for an agent to learn optimal behavior through interactions with an environment. An  MDP has several components. States represent the environment’s current situation. Actions are the choices  available to the agent. Transition probabilities express the likelihood of moving from one state to another  after taking an action. Rewards are numerical values received after taking actions, representing how good or  bad the outcome is. The discount factor determines how much future rewards matter. Using these  components, the agent tries to learn a policy that maximizes long-term cumulative rewards. MDPs form the  foundation for algorithms like Q-learning and value iteration.",0.8489,0.9795,131,150,0.8733,5.0,5.0
T016,ans_T016_25,B-5,"5. Explain Time Series Forecasting using ML models such as ARIMA, LSTMs, and Prophet.","Time Series Forecasting involves predicting future values based on historical data. ARIMA is a statistical  model that uses autoregression, differencing, and moving average components to capture patterns like trend  and autocorrelation. It works well for stationary data and requires careful parameter tuning using methods  like AIC or PACF plots. LSTMs, a type of recurrent neural network, are capable of learning long-term  dependencies and nonlinear relationships in time-series. They are useful when patterns are complex or when  seasonality and sudden variations exist. Prophet is a forecasting model developed for simplicity and  interpretability. It decomposes time series into trend, seasonality, and holidays, making it effective for  business and daily forecasting tasks. All three models serve different scenarios: ARIMA for classical  statistical forecasting, LSTMs for deep learning-based predictions, and Prophet for easy and robust  modeling of seasonal patterns.",0.8221,0.974,135,150,0.9,5.0,5.0
T016,ans_T016_25,C-1,1. Define supervised learning with an example.,• Supervised learning is a type of machine learning where the model is trained using labeled data.  • Each training example contains both input features and a correct output label.  • The goal is for the model to learn a mapping from inputs to outputs so it can predict labels for new data.  • Classification and regression are the two main categories of supervised learning.  • An example is training a model to identify handwritten digits using images labeled from 0 to 9.  • The model learns patterns from the labeled images and can classify new handwritten digits accurately.,0.8648,0.9987,99,70,1.0,2.0,2.0
T016,ans_T016_25,C-2,2. What is precision in classification metrics?,?  • Precision measures how many of the predicted positive samples are actually positive.  • It is calculated as True Positives divided by the sum of True Positives and False Positives.  • High precision means the model makes few false positive errors.  • It is especially important in tasks like spam detection where wrong positives cause issues.  • Precision helps evaluate the reliability of positive predictions.  • It is often used along with recall to analyze classification performance.,0.8834,0.9901,78,70,1.0,2.0,2.0
T016,ans_T016_25,C-3,3. Explain the term kernel function.,"• A kernel function is a mathematical function used in algorithms like Support Vector Machines.  • It helps transform data into a higher dimensional space without explicitly computing new features.  • Kernels allow separating data that is not linearly separable in the original space.  • Common kernels include linear kernel, polynomial kernel, and RBF kernel.  • Kernel functions operate through inner products, making the computation efficient.  • They enable models to learn complex boundaries and relationships.",0.8982,0.9966,76,70,1.0,2.0,2.0
T016,ans_T016_25,C-4,4. Define feature scaling.,SKIPPED/NOT_FOUND,0.0,0.0,1,70,0.0143,2.0,0.0
T016,ans_T016_25,C-5,5. What is bagging?,"?  • Bagging stands for Bootstrap Aggregating, a method used to improve model stability.  • It involves training multiple models on different bootstrapped samples of the training data.  • These models’ predictions are then combined, usually through averaging or voting.  • Bagging reduces variance and helps avoid overfitting, especially for unstable models.  • Random Forest is a widely known example of bagging applied to decision trees.  • The method increases robustness and generalization performance.",0.9299,0.9964,74,70,1.0,2.0,2.0
T016,ans_T016_25,C-6,6. Explain gradient vanishing. --- PAGE 2 ---,"Explain gradient vanishing.  • Gradient vanishing is a problem where gradients become extremely small during backpropagation.  • It causes early layers of deep networks to learn very slowly or stop learning.  • This usually happens with activation functions like sigmoid or tanh.  • As gradients shrink, weights fail to update effectively, delaying convergence.  • Solutions include using ReLU activation, proper weight initialization, and residual networks.  • It is one of the major challenges in training very deep neural models.",0.8791,0.9979,79,70,1.0,2.0,2.0
T016,ans_T016_26,A-1,1. What is data augmentation? Explain its importance in deep learning.,"Introduction  Data augmentation is like when in old cinemas the film reel gets stretched and they add more frames  manually to make movie look longer even if nothing new is happening. In computer learning it works same  way but more spiritual because computer sometimes wants extra items.  Explanation  Data augmentation basically means you take same data and you keep rotating it like chapati on tawa until it  becomes larger in size and more brownish. Some scientist also says that data becomes more powerful if you  sprinkle water on top, which is called hydration of dataset. In neural deep system, this is used to make GPU  feel happy because GPU gets bored seeing same picture so you feed it stretched picture.  Importance   First importance is computers do not like silence, so augmentation keeps dataset busy.   Second importance is deep models need entertainment, and big dataset provides that.   Third importance is augmented data helps avoid dust accumulation on RAM.   Fourth is sometimes models show good manners when you give them extra data.  Conclusion  Thus data augmentation is important because without it the model gets lonely and performance also become  shy.",0.7611,0.4085,192,150,1.0,5.0,4.5
T016,ans_T016_26,A-2,2. Explain the difference between underfitting and overfitting with examples.,"Definition of Underfitting  Underfitting occurs when a model is too simple to learn the underlying pattern of the data. It performs  poorly on both training and testing sets because it cannot capture relationships.  Definition of Overfitting  Overfitting happens when the model memorizes the training data instead of learning general patterns. It  performs extremely well on training data but poorly on unseen data.  Example of Underfitting  Using a linear model to learn a nonlinear dataset such as a sine wave will underfit, because the model is not  expressive enough.  Example of Overfitting  A deep decision tree that splits until every training sample is perfectly classified will overfit, because noise  and specific details are memorized.  Summary  Underfitting → too simple.  Overfitting → too complex.  Goal is balanced generalization.",0.8335,0.2617,126,150,0.84,5.0,3.0
T016,ans_T016_26,A-3,3. What is a decision boundary? Give an intuitive explanation with an example.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_26,A-4,4. Explain dropout and how it helps in regularizing neural networks.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_26,A-5,5. What is tokenization in NLP? Mention two tokenization methods.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_26,B-1,1. Describe the Expectation—Maximization (EM) algorithm with its steps and applications.,Overview  The Expectation–Maximization algorithm is used to estimate parameters in models with latent variables.  Steps  1. Initialization: Start with initial parameter guesses.  2. E-Step: Compute expected values of latent variables using current parameters.  3. M-Step: Maximize expected complete-data log-likelihood to update parameters.  4. Iterate until convergence.  Applications   Gaussian Mixture Models   Image restoration   Missing data handling   Hidden Markov Models  Summary  EM repeatedly alternates between estimating hidden variables and maximizing parameters until likelihood  stabilizes.,0.6631,0.9331,76,150,0.5067,5.0,4.5
T016,ans_T016_26,B-2,2. Explain Dimensionality Reduction and compare PCA with Linear Discriminant Analysis (LDA).,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_26,B-3,3. Discuss Generative Adversarial Networks (GANs). Explain the roles of the generator and discriminator.,"(Fully correct)  Overview  GANs involve two neural networks trained adversarially to generate realistic data.  Generator  Generates fake data from random noise. Learns to mimic the real data distribution.  Discriminator  Classifies inputs as real or fake. Trains to detect generator’s forgeries.  Training Process  Networks iterate in a minimax game: generator tries to fool discriminator, discriminator tries to detect fakes.  Applications  Image synthesis, super-resolution, data augmentation, style transfer.",0.806,0.6534,66,150,0.44,5.0,3.5
T016,ans_T016_26,B-4,4. Explain the concept of Markov Decision Processes (MDP) in reinforcement learning and describe each component.,"Explain Markov Decision Processes (MDP).  Definition  MDP is basically a process where a person named Markov makes decisions about which pizza toppings  should be used and how many slices each person gets.  Components   States: flavors available (cheese, corn, jalapeño).   Actions: choosing slice size.   Transition: moving from hunger to satisfaction after eating pizza.   Rewards: number of burps produced.   Discount factor: how much pizza smell fades with time.  Conclusion  Thus MDP is used for pizza management.",0.803,0.1598,79,150,0.5267,5.0,2.5
T016,ans_T016_26,B-5,"5. Explain Time Series Forecasting using ML models such as ARIMA, LSTMs, and Prophet.","ARIMA  Statistical model capturing autoregressive patterns, differencing for stationarity, and moving average  components.  LSTM  Deep learning model capable of capturing long-term dependencies in sequential data.  Prophet  Additive model developed by Facebook to handle trend, seasonality, and holidays.  Comparison  ARIMA is linear, requires stationary data. LSTM is nonlinear and data-hungry. Prophet is interpretable and  user-friendly.",0.7323,0.0241,54,150,0.36,5.0,1.0
T016,ans_T016_26,C-1,1. Define supervised learning with an example.,SKIPPED/NOT_FOUND,0.0,0.0,1,70,0.0143,2.0,0.0
T016,ans_T016_26,C-2,2. What is precision in classification metrics?,What is precision?   Precision is the measurement of how precisely you hold your pencil while writing exam.   It tells how straight your handwriting lines are.   High precision means you never shake your hand.   It is used for judging calligraphy competitions.   Precision increases when you drink less coffee.   Precision equals neatness.,0.7337,0.077,56,70,0.8,2.0,0.5
T016,ans_T016_26,C-3,3. Explain the term kernel function.,"Explain kernel function.   Computes similarity between data points in transformed feature space.   Avoids explicit high-dimensional mapping.   Used in SVMs and kernel PCA.   Examples: RBF kernel, polynomial kernel.   Enables nonlinear decision boundaries.   Efficient due to kernel trick.",0.837,0.9495,42,70,0.6,2.0,1.5
T016,ans_T016_26,C-4,4. Define feature scaling.,"Feature scaling means scaling physical features like ears, nose, height using a mathematical measuring tape.   It ensures everyone has equal-sized features.   Widely used in animation movies.   Prevents characters from looking disproportionate.   Done in editing software.   Helps maintain beauty symmetry.",0.818,0.5005,44,70,0.6286,2.0,1.0
T016,ans_T016_26,C-5,5. What is bagging?,?   Ensemble technique using bootstrap samples.   Models trained independently.   Reduces variance.   Predictions averaged or voted.   Works well with decision trees.   Basis of Random Forest.,0.6789,0.9411,30,70,0.4286,2.0,1.5
T016,ans_T016_26,C-6,6. Explain gradient vanishing. --- PAGE 2 ---,Explain gradient vanishing.   Gradient vanishing means gradient runs away because it is shy.   Earlier layers become dark and sleepy.   Deep networks forget childhood memories.   Training becomes like walking in fog.   Fixed by yelling at gradients loudly.   Very emotional problem.,0.7493,0.9369,45,70,0.6429,2.0,1.5
T016,ans_T016_27,A-1,1. What is data augmentation? Explain its importance in deep learning.,"Data augmentation is a technique used in machine learning, especially deep learning, to artificially increase  the size, variety, and diversity of training datasets by applying modifications to existing data samples.  Instead of collecting new data—which can be expensive and time-consuming—augmentation creates  multiple transformed versions of the same data. These transformations are designed to preserve the original  label while providing new variations for the model to learn from.  In computer vision, augmentation includes transformations such as rotation, cropping, flipping, scaling,  brightness changes, noise insertion, color jittering, affine transformations, and perspective warping. In NLP,  augmentation includes synonym replacement, back-translation, random deletion, and word swapping. For  audio datasets, augmentation may include pitch shifting, time stretching, noise addition, or equalization.  The importance of data augmentation lies in its ability to improve generalization. Deep learning models,  especially large neural networks, often overfit when the dataset is small or lacks diversity. Overfitting  happens when the model memorizes training samples instead of learning generalizable patterns.  Augmentation forces the model to learn robust representations by exposing it to varied input conditions. For  example, a model trained on rotated or scaled images becomes invariant to orientation and size changes in  real-world scenarios. Augmentation also introduces regularization since the model can no longer rely on  exact pixel patterns.  In many real applications—like medical imaging, satellite image analysis, and autonomous driving— collecting millions of labeled examples is not feasible. Augmentation becomes essential in ensuring that the  model performs well in unseen situations. Modern training pipelines for CNNs almost always include  augmentation as a default step. With techniques like Mixup and CutMix, augmentation can even blend  multiple images, allowing the model to learn smoother decision boundaries.  Thus, data augmentation enhances dataset richness, reduces overfitting, improves generalization, and  increases robustness, making it a crucial component of deep learning workflows.",0.8479,0.9617,296,150,1.0,5.0,5.0
T016,ans_T016_27,A-2,2. Explain the difference between underfitting and overfitting with examples.,"Underfitting and overfitting describe two opposite issues that arise during model training when the learned  pattern fails to generalize to new data. They are central concepts in understanding model capacity, training  quality, and generalization behavior.  Underfitting occurs when a model is too simple, too restricted, or insufficiently trained to capture the  underlying structure of the data. It learns only coarse patterns and fails to perform well on both training and  testing sets. For example, fitting a straight line to a dataset that clearly follows a nonlinear curve leads to  underfitting, because the model complexity is too low. A shallow model, limited features, or insufficient  training iterations can cause this. An underfit decision tree that stops splitting too early or a neural network  with too few layers also shows this behavior. Underfitting typically produces both high bias and high error.",0.7831,0.3052,139,150,0.9267,5.0,3.5
T016,ans_T016_27,A-3,3. What is a decision boundary? Give an intuitive explanation with an example.,"A decision boundary is a surface—such as a line, curve, or hyperplane—that separates data points of  different classes in the feature space. It represents the region where a model decides how to classify new  inputs. Every classification algorithm implicitly or explicitly learns such a boundary based on training data.  Intuitively, think of a 2D plane where each point represents a sample with two features. If we have two  classes, say red and blue points, the classifier must “draw a boundary” that splits the red points from the blue  ones. For simple linear models like logistic regression or linear SVM, the decision boundary is typically a  straight line (or a hyperplane in higher dimensions). For nonlinear problems, algorithms such as kernel  SVMs or neural networks produce curved or highly irregular boundaries that adapt to the shape of data.  For example, suppose we are classifying emails as spam or not spam using only two features: frequency of  suspicious words and email length. Plotting these values for all emails may show two clusters. A classifier  might learn a boundary such as a slanted line that divides the clusters. Any new email falling on one side of  the line is predicted as spam; the other side is non-spam.  In neural networks, especially deep ones, decision boundaries can be extremely complex and high dimensional. They consist of multiple interconnected linear segments formed by layers of neurons. This  flexibility allows deep models to solve complicated classification tasks like object recognition.  Thus, a decision boundary is the geometric separation learned by a classifier that determines the predicted  class for any new input, making it a fundamental concept for understanding how classification models  behave.",0.8547,0.4871,276,150,1.0,5.0,5.0
T016,ans_T016_27,A-4,4. Explain dropout and how it helps in regularizing neural networks.,"Dropout is a widely used regularization technique in neural networks that helps prevent overfitting by  randomly “dropping” or disabling a subset of neurons during training. The idea is that at each training  iteration, certain neurons are turned off with a fixed probability, meaning they do not contribute to forward  or backward propagation. The network therefore cannot rely on specific neurons or connections and must  develop more distributed and robust representations.  During training, if dropout rate is 0.5, for example, roughly half of the neurons in a layer are temporarily  removed. This forces the network to learn redundant paths so that information is not dependent on a small  subset of parameters. At inference time (testing), dropout is not applied; instead, the weights are scaled so  that the output remains consistent with the training distribution.  Dropout acts like an ensemble method. Since different subsets of neurons are active in different iterations,  training resembles training many smaller networks that share weights. The final model is effectively an  average of these subnetworks, which leads to improved generalization.  Without dropout, deep networks can easily memorize training data, especially when datasets are small or  models are very deep. This results in low training loss but high testing error. Dropout reduces co adaptation—where neurons depend excessively on each other—and encourages independence and  robustness in learned representations.  Another benefit is that dropout introduces noise into the network, which helps smooth the decision boundary  and reduces sensitivity to small input changes. Variants like SpatialDropout (for CNNs) and DropConnect  (drop weights instead of neurons) extend this idea further.  Overall, dropout is a simple yet powerful regularization technique that improves neural network  performance, especially when training data is limited or when models have large capacity.",0.8913,0.9886,284,150,1.0,5.0,5.0
T016,ans_T016_27,A-5,5. What is tokenization in NLP? Mention two tokenization methods.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T016,ans_T016_27,B-1,1. Describe the Expectation—Maximization (EM) algorithm with its steps and applications.,"The Expectation–Maximization (EM) algorithm is an iterative optimization technique used for estimating  parameters in statistical models where the data contains hidden, missing, or latent variables. Many  probabilistic models cannot be solved analytically because part of the data is unobserved, making the  likelihood function difficult or impossible to maximize directly. EM addresses this by alternating between  estimating missing information and optimizing parameters.  At its core, EM maximizes the likelihood of the observed data by leveraging the complete-data likelihood— which includes both observed and hidden variables. The algorithm proceeds in two main steps, repeated  until convergence  Convergence  The E and M steps are repeated until the parameters stop changing significantly. Although the EM algorithm  is guaranteed to increase (or maintain) the likelihood at each step, it may converge to local maxima instead  of a global maximum.",0.7629,0.9687,134,150,0.8933,5.0,5.0
T016,ans_T016_27,B-2,2. Explain Dimensionality Reduction and compare PCA with Linear Discriminant Analysis (LDA).,"Dimensionality reduction refers to the process of transforming data from a high-dimensional space into a  lower-dimensional one while preserving as much relevant information as possible. High-dimensional data  often contains redundancy, noise, and correlated features, which can lead to issues such as overfitting,  increased computational cost, and poor visualization. Dimensionality reduction helps simplify the model,  improve generalization, and speed up learning.  Two major techniques for dimensionality reduction are Principal Component Analysis (PCA) and Linear  Discriminant Analysis (LDA).  Principal Component Analysis (PCA)  PCA is an unsupervised linear dimensionality reduction method. It identifies directions, called principal  components, along which the data has maximum variance. These components represent the most  informative axes of the dataset.  Key ideas of PCA:   Computes the covariance matrix of data.   Finds eigenvalues and eigenvectors to determine directions of maximal variance.   Projects data onto top components with highest eigenvalues.  PCA focuses solely on preserving variance and capturing structure, without considering class labels.",0.9137,0.9845,155,150,1.0,5.0,5.0
T016,ans_T016_27,B-3,3. Discuss Generative Adversarial Networks (GANs). Explain the roles of the generator and discriminator.,"Generative Adversarial Networks (GANs) are deep learning models designed to generate new data samples  that resemble a given training dataset. Introduced by Ian Goodfellow in 2014, GANs use a unique two network adversarial structure inspired by game theory.  A GAN consists of two neural networks trained simultaneously:  (A) Generator (G)  The generator creates synthetic data samples. It takes random noise (e.g., Gaussian noise vector) as input  and transforms it into a data sample resembling the real dataset. Its goal is to fool the discriminator into  believing its output is real.  (B) Discriminator (D)  The discriminator is a binary classifier that distinguishes real data from fake (generated) data. It outputs a  probability indicating whether the input is genuine.",0.8697,0.9411,117,150,0.78,5.0,5.0
T016,ans_T016_27,B-4,4. Explain the concept of Markov Decision Processes (MDP) in reinforcement learning and describe each component.,"A Markov Decision Process (MDP) provides a mathematical framework for modeling sequential decision making problems where outcomes are partly random and partly controlled by an agent. MDPs form the  foundation of reinforcement learning algorithms, as they describe how agents interact with environments  through states, actions, and rewards.  An MDP satisfies the Markov Property, meaning the future depends only on the current state, not on the  full history.  Formally, an MDP is defined by the tuple (S, A, P, R, γ):  1. States (S)  The set of all possible situations the agent can be in.  Example: In a grid world, each cell is a state.  2. Actions (A)  The set of all possible moves the agent can take.  Example: up, down, left, right.  3. Transition Probability Function (P)  Defines the probability of reaching a new state s′s's′ when taking action aaa in state sss:  P(s′∣s,a)P(s'|s, a)P(s′∣s,a)   This models the environment’s dynamics.  4. Reward Function (R)  Provides the immediate reward for transitioning from one state to another via an action.  It defines the desirability of outcomes.  5. Discount Factor (γ)  A value between 0 and 1 that determines how much future rewards matter.  Higher γ emphasizes long-term rewards.  Why MDPs Are Important   They provide a structured way to define RL problems.   Algorithms like Value Iteration, Policy Iteration, Q-Learning, and Deep Q-Networks all operate on  MDP formulations.   MDPs help compute optimal policies that maximize expected cumulative reward.",0.9159,0.9716,237,150,1.0,5.0,5.0
T016,ans_T016_27,B-5,"5. Explain Time Series Forecasting using ML models such as ARIMA, LSTMs, and Prophet.","Time series forecasting involves predicting future values based on historically observed data. It is used  across finance, weather prediction, sales forecasting, sensor analysis, and more. Different ML and statistical  methods handle seasonality, trends, and nonlinear patterns differently.  (B) LSTMs (Long Short-Term Memory Networks)  LSTMs are deep learning models specifically designed to handle sequential data.  They capture:   Long-term dependencies   Nonlinear patterns   Variable-length sequences  LSTMs use memory cells and gates (input, forget, output) to control information flow. They outperform  statistical models when data contains nonlinear structure, abrupt transitions, or multivariate dependencies.  (C) Facebook Prophet  Prophet is an additive model designed for business forecasting. It decomposes time series into:   Trend   Seasonality   Holiday effects  Prophet is robust to missing values, outliers, and long seasonal patterns. It is easy to tune and works well for  daily, weekly, and yearly data.  Summary   ARIMA → best for linear stationary series.   LSTMs → best for nonlinear, complex temporal patterns.   Prophet → best for business settings with strong trend + seasonality components.  These models complement each other and are selected based on data characteristics and forecasting needs.",0.7251,0.8869,187,150,1.0,5.0,5.0
T016,ans_T016_27,C-1,1. Define supervised learning with an example.,"Supervised learning is a machine learning approach where a model learns from labeled data. In labeled data,  each input is paired with a correct output, allowing the algorithm to understand the relationship between  features and the target variable. The main idea is to learn a mapping function f(x)→yf(x) \rightarrow  yf(x)→y so that the model can predict outputs for new unseen inputs.  Supervised learning can be divided into:   Classification: when the output variable is categorical.   Regression: when the output variable is continuous.  How supervised learning works:  1. A dataset containing input features and corresponding labels is provided.  2. The model learns patterns from this data using algorithms such as Decision Trees, Logistic  Regression, SVM, Neural Networks, etc.  3. It then adjusts internal parameters to minimize errors.  4. After training, the model is tested on unseen data to check its accuracy.  Example:  Spam email detection is a classic example.   Inputs: email text features   Output: “spam” or “not spam” label  The model learns from thousands of labeled emails and becomes capable of predicting whether a new email  is spam.  Supervised learning is widely used in finance, healthcare, speech recognition, and recommendation systems.",0.886,0.9991,193,70,1.0,2.0,2.0
T016,ans_T016_27,C-2,2. What is precision in classification metrics?,"?  Precision is a performance metric used in binary and multi-class classification that measures the accuracy of  positive predictions. It answers the question: “Out of all the samples the model predicted as positive, how  many were actually positive?”  Precision is important especially in scenarios where false positives are costly.  Mathematical definition:  Precision=TPTP+FP\text{Precision} = \frac{TP}{TP + FP}Precision=TP+FPTP   Where:   TP (True Positives): correct positive predictions   FP (False Positives): incorrect positive predictions  Why precision matters:   In medical diagnosis (e.g., cancer detection), a false positive may cause unnecessary stress and  treatment.   In spam filtering, predicting a normal mail as spam is undesirable.  Precision provides better insight in imbalanced datasets where one class dominates.  Example:  If a model predicts 50 emails as spam and 40 are actually spam, precision = 40 / 50 = 0.8 (80%).  High precision means fewer false alarms.",0.8472,0.9984,141,70,1.0,2.0,2.0
T016,ans_T016_27,C-3,3. Explain the term kernel function.,"A kernel function is a mathematical function used in kernel-based algorithms like Support Vector Machines  (SVMs) to transform data into a higher-dimensional space without explicitly computing the coordinates in  that space. This technique enables models to learn patterns that are not linearly separable in the original  feature space.  Key idea:  Instead of computing a mapping ϕ(x)\phi(x)ϕ(x), we compute a kernel function K(xi,xj)K(x_i, x_j)K(xi,xj)  that represents the inner product of two vectors in higher-dimensional space.  Why kernels are useful:   They allow SVMs to construct nonlinear decision boundaries.   They avoid the computational cost of high-dimensional feature transformations.   They work well even when data has complex relationships.  Common kernel functions:  1. Linear Kernel:  o K(xi,xj)=xi⋅xjK(x_i, x_j) = x_i \cdot x_jK(xi,xj)=xi⋅xj  o Used when data is linearly separable.  2. Polynomial Kernel:  o K(xi,xj)=(xi⋅xj+c)dK(x_i, x_j) = (x_i \cdot x_j + c)^dK(xi,xj)=(xi⋅xj+c)d  o Captures polynomial relationships.  3. RBF (Gaussian) Kernel:  o K(xi,xj)=exp⁡(−γ∣∣xi−xj∣∣2)K(x_i, x_j) = \exp(-\gamma ||x_i - x_j||^2 )K(xi,xj)=exp(−γ∣∣xi −xj∣∣2)  o Handles complex nonlinear decision boundaries.  Applications:   Image classification   Bioinformatics   Text categorization  Kernel functions increase model flexibility without increasing computational burden.",0.8234,0.9978,181,70,1.0,2.0,2.0
T016,ans_T016_27,C-4,4. Define feature scaling.,"Feature scaling is a preprocessing technique used to normalize or standardize the range of input features so  that all variables contribute equally to model training. It is especially important in algorithms that rely on  distance, gradient descent, or magnitude-based calculations.  Why feature scaling is needed:   Features with large numerical ranges dominate those with small ranges.   Gradient descent converges faster when features share similar scales.   Distance-based models such as KNN or K-means produce more accurate results.   Algorithms like SVMs and Neural Networks become more stable.  Two main types of feature scaling:  1. Normalization (Min–Max Scaling):  Rescales data to a range of [0,1][0, 1][0,1].  x′=x−xminxmax−xminx' = \frac{x - x_\text{min}}{x_\text{max} - x_\text{min}}x′=xmax−xminx−xmin   Used in neural networks and KNN.  2. Standardization (Z-score Scaling):  Transforms data to mean 0 and standard deviation 1.  x′=x−μσx' = \frac{x - \mu}{\sigma}x′=σx−μ   Used in SVM, logistic regression, and PCA.  Example:  If “age” ranges from 10 to 90 and “income” ranges from 10,000 to 1,000,000, scaling ensures both influence  model training equally.",0.7778,0.9987,166,70,1.0,2.0,2.0
T016,ans_T016_27,C-5,5. What is bagging?,"?  Bagging (Bootstrap Aggregating) is an ensemble machine learning technique that aims to improve model  stability, reduce variance, and avoid overfitting. It works by training multiple models on different  bootstrapped samples of the dataset and combining their outputs.  How bagging works:  1. Generate many bootstrapped samples by randomly selecting data points with replacement.  2. Train separate models (usually Decision Trees) on each sample.  3. Aggregate predictions:  o Classification: majority voting  o Regression: averaging  Why bagging works:   Reduces variance because each model sees a different subset of data.   Helps unstable learners (like Decision Trees) generalize better.   Reduces chance of overfitting.  Example:  Random Forest is a classic bagging-based algorithm where each tree sees a different random dataset and  random subset of features.  Bagging is particularly powerful when working with noisy or high-variance models.",0.9318,0.9993,134,70,1.0,2.0,2.0
T016,ans_T016_27,C-6,6. Explain gradient vanishing. --- PAGE 2 ---,SKIPPED/NOT_FOUND,0.0,0.0,1,70,0.0143,2.0,0.0
T016,ans_T016_28,A-1,1. What is data augmentation? Explain its importance in deep learning.,"Data augmentation is the process of artificially creating new data by applying transformations to  existing data, such as rotating images or shuffling text. Its importance in deep learning lies  in improving model generalization, reducing overfitting, and increasing robustness by  exposing the model to a wider variety of realistic scenarios without collecting more data.   How it works   Data augmentation works by applying realistic modifications to the original data to generate new,  yet similar, data points.   For images, this can include:  o Geometric transformations: Flipping, rotating, scaling, or cropping.  o Color and brightness adjustments: Changing contrast, hue, or saturation.  o Adding noise: Adding random noise to the image.   For text, common techniques include:  o Synonym replacement  o Sentence shuffling  o Back-translation (translating text to another language and back)   For audio, methods like pitch shifting, time stretching, and noise injection are used.   Why it is important in deep learning   Reduces overfitting: By creating diverse variations, augmentation prevents the model from  memorizing the training data and helps it perform better on unseen data.   Improves generalization: Exposing the model to a wider range of data variations helps it learn  the underlying patterns, making it better at handling different, real-world scenarios.   Enhances robustness: The model becomes more resilient to real-world variations like different  lighting conditions, accents, or viewpoints.   Increases dataset size: It is a cost-effective way to increase the size of a dataset, especially  when collecting and labeling new data is difficult or expensive.",0.8893,0.9155,246,150,1.0,5.0,5.0
